|024040100415448241KD|,|BALLON SAPPHIRE II PRO 2.5 X 15 MM|,|2021|,|024040100415448241KD2021D1456K|,21-04-2021 13:46:15,21-04-2021 13:46:15,|1010401006|,|01123659|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1479500,,| |
|024040100415448241KD|,|3.5 CLAVICLE RECONSTRUCTION LOCKING PLATE(S) 9 H R (BAS)|,|2021|,|024040100415448241KD2021D1457K|,05-04-2021 12:26:34,05-04-2021 12:26:34,|1010401006|,|01123687|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,3100900,,| |
|024040100415448241KD|,|BIFURCATED MONITORING KIT SYSTEM (ADULT) BTR2 4812_3|,|2021|,|024040100415448241KD2021D1458K|,16-04-2021 11:49:09,16-04-2021 11:49:09,|1010401006|,|0112451004|,8,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,769999.62,,| |
|024040100415448241KD|,|PERCUFLEX STENT 4.8 FX 28 CM|,|2021|,|024040100415448241KD2021D1459K|,27-04-2021 13:56:04,27-04-2021 13:56:04,|1010401006|,|011245104|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,480000,,| |
|024040100415448241KD|,|BREATHING CIRCUIT ADULT ALTECH AL1121 (VENSTAR)|,|2021|,|024040100415448241KD2021D1460K|,30-04-2021 13:12:22,30-04-2021 13:12:22,|1010401006|,|01124852|,39,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,110300,,| |
|024040100415448241KD|,|XIENCE PRIME EVEROLIMUS ELUTING CORONARY STENT SYSTEM 2.75X38MM/ RAPID EXCHANGE|,|2021|,|024040100415448241KD2021D1461K|,14-04-2021 13:07:07,14-04-2021 13:07:07,|1010401006|,|0112500|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,3630000,,| |
|024040100415448241KD|,|SARUNG TANGAN STERIL NON POWDER NO 6 (GAMEX)|,|2021|,|024040100415448241KD2021D1462K|,30-04-2021 13:43:38,30-04-2021 13:43:38,|1010401006|,|0112541|,43,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,12500,,| |
|024040100415448241KD|,|SYNICEM BONE CEMENT GENTA CEMENT|,|2021|,|024040100415448241KD2021D1463K|,05-04-2021 15:42:41,05-04-2021 15:42:41,|1010401006|,|01125430|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1662500,,| |
|024040100415448241KD|,|PERCUFLEX STENT 6FX 28 CM|,|2021|,|024040100415448241KD2021D1464K|,26-04-2021 13:24:14,26-04-2021 13:24:14,|1010401006|,|011258763|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,480000,,| |
|024040100415448241KD|,|ENDOPATH XCEL BLADELESS TROCAR 5 MM (JNJ)|,|2021|,|024040100415448241KD2021D1465K|,16-04-2021 15:29:17,16-04-2021 15:29:17,|1010401006|,|011259402|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1683000,,| |
|024040100415448241KD|,|VERSAONE V2 OPT 5MM STD TROCA|,|2021|,|024040100415448241KD2021D1466K|,09-04-2021 15:49:42,09-04-2021 15:49:42,|1010401006|,|011287418|,4,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1309000,,| |
|024040100415448241KD|,|VERSAONE V2 OPT 11MM STD TROC|,|2021|,|024040100415448241KD2021D1467K|,09-04-2021 08:42:47,09-04-2021 08:42:47,|1010401006|,|011287418.1|,4,|EA|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1309000,,| |
|024040100415448241KD|,|ENDOBUTTON CL ULTRA 20 MM (SMITH N NEPHEW / TAWADA)|,|2021|,|024040100415448241KD2021D1468K|,09-04-2021 16:01:57,09-04-2021 16:01:57,|1010401006|,|01132450|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,11000000,,| |
|024040100415448241KD|,|OBJECT GLASS FROSTED/7105 |,|2021|,|024040100415448241KD2021D1469K|,22-04-2021 11:41:02,22-04-2021 11:41:02,|1010401006|,|011325100|,3.5,|BOX|,|KONSUMEN-BELI-|,|obatruang|,|K01|,27500,,| |
|024040100415448241KD|,|IV CATH NO.18 WITH ENTRY PORT SAFETY (POLYSAFETY)|,|2021|,|024040100415448241KD2021D1470K|,30-04-2021 16:59:33,30-04-2021 16:59:33,|1010401006|,|0114.552|,60,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,12100,,| |
|024040100415448241KD|,|HEMOLOK CLIP ML|,|2021|,|024040100415448241KD2021D1471K|,16-04-2021 14:04:57,16-04-2021 14:04:57,|1010401006|,|01142003|,5,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,483667.8,,| |
|024040100415448241KD|,|FACE MASK ANAESTESI NO 5|,|2021|,|024040100415448241KD2021D1472K|,30-04-2021 21:25:56,30-04-2021 21:25:56,|1010401006|,|01145106|,123,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,35090,,| |
|024040100415448241KD|,|ETT KING-KING UNCUFF NO 2|,|2021|,|024040100415448241KD2021D1473K|,24-04-2021 15:57:24,24-04-2021 15:57:24,|1010401006|,|0114517800|,2,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,20000,,| |
|024040100415448241KD|,|DISP SPUIT 3 CC (NIPRO)|,|2021|,|024040100415448241KD2021D1474K|,30-04-2021 23:28:15,30-04-2021 23:28:15,|1010401006|,|0114520|,1123,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,924,,| |
|024040100415448241KD|,|POLYVAC 600 ML NO 16|,|2021|,|024040100415448241KD2021D1475K|,23-04-2021 10:58:10,23-04-2021 10:58:10,|1010401006|,|01145200|,4,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,92400,,| |
|024040100415448241KD|,|FACE MASK ANAESTESI NO 6|,|2021|,|024040100415448241KD2021D1476K|,14-04-2021 12:09:32,14-04-2021 12:09:32,|1010401006|,|01145230|,7,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,35090,,| |
|024040100415448241KD|,|ACECUT BIOPSY NEEDLE 14.11503 (115 MM)|,|2021|,|024040100415448241KD2021D1477K|,27-04-2021 10:43:50,27-04-2021 10:43:50,|1010401006|,|0114523001|,4,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,775500,,| |
|024040100415448241KD|,|NEONATE SINGLE CHAMBER/VENSTAR BAYI|,|2021|,|024040100415448241KD2021D1478K|,10-04-2021 10:25:39,10-04-2021 10:25:39,|1010401006|,|011470021|,3,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,553850,,| |
|024040100415448241KD|,|SURGICEL W 1913T|,|2021|,|024040100415448241KD2021D1479K|,28-04-2021 19:04:57,28-04-2021 19:04:57,|1010401006|,|011589630|,3,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,108254.3,,| |
|024040100415448241KD|,|VICRYL 2-0 J 323 H|,|2021|,|024040100415448241KD2021D1480K|,30-04-2021 09:36:56,30-04-2021 09:36:56,|1010401006|,|0118750|,5,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,84685.34,,| |
|024040100415448241KD|,|SARUNG MIKROSKOP THT 120 CM X 300 CM|,|2021|,|024040100415448241KD2021D1481K|,29-04-2021 16:43:20,29-04-2021 16:43:20,|1010401006|,|01210111|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,340312.5,,| |
|024040100415448241KD|,|RENODRAIN YELLOW NEPHROSTOMY PUNCTURE SET NO 7.34 CM|,|2021|,|024040100415448241KD2021D1482K|,05-04-2021 16:02:57,05-04-2021 16:02:57,|1010401006|,|01223510|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,2560250,,| |
|024040100415448241KD|,|RENODRAIN YELLOW NEPHROSTOMY PUNCTURE SET NO 8.34 CM|,|2021|,|024040100415448241KD2021D1483K|,30-04-2021 15:19:19,30-04-2021 15:19:19,|1010401006|,|0122540|,12,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,2560250,,| |
|024040100415448241KD|,|HAND SCOEND DISP. TROGE|,|2021|,|024040100415448241KD2021D1484K|,22-04-2021 07:14:05,22-04-2021 07:14:05,|1010401006|,|0123.233|,171,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,7254.5,,| |
|024040100415448241KD|,|RENODRAIN YELLOW NEPHROSTOMY PUNCTURE SET NO 10.5; 30 CM|,|2021|,|024040100415448241KD2021D1485K|,27-04-2021 13:56:04,27-04-2021 13:56:04,|1010401006|,|0123652|,4,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,2560250,,| |
|024040100415448241KD|,|TRACHEOSTOMY NO 7.5 (FENESTRATED /812)|,|2021|,|024040100415448241KD2021D1486K|,29-04-2021 08:28:12,29-04-2021 08:28:12,|1010401006|,|012415210|,7,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,314080,,| |
|024040100415448241KD|,|MUCUS EXTRACTOR MERK JAPAN (ONE MED)|,|2021|,|024040100415448241KD2021D1487K|,15-04-2021 09:33:42,15-04-2021 09:33:42,|1010401006|,|01247524710|,1,|BUAH|,|KONSUMEN-BELI-|,|obatruang|,|K01|,9801,,| |
|024040100415448241KD|,|POLYVAC 600 ML NO 18|,|2021|,|024040100415448241KD2021D1488K|,05-04-2021 13:53:08,05-04-2021 13:53:08,|1010401006|,|01253000|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,92400,,| |
|024040100415448241KD|,|ACECUT BIOPSY NEEDLE 14.1502 (150 MM)|,|2021|,|024040100415448241KD2021D1489K|,30-04-2021 10:24:01,30-04-2021 10:24:01,|1010401006|,|01253100|,6,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,775500,,| |
|024040100415448241KD|,|PREFILLED HUMIDIFIER 450 ML (HYDROX)|,|2021|,|024040100415448241KD2021D1490K|,30-04-2021 13:14:07,30-04-2021 13:14:07,|1010401001|,|012546300|,5,|BOTOL|,|KONSUMEN-BELI-|,|obatruang|,|K01|,44000,,| |
|024040100415448241KD|,|HORIZON TI M|,|2021|,|024040100415448241KD2021D1491K|,30-04-2021 13:19:06,30-04-2021 13:19:06,|1010401006|,|0125600|,2,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,103400,,| |
|024040100415448241KD|,|LIDOKAIN INJ 100 MG (XYLOCARD)|,|2021|,|024040100415448241KD2021D1492K|,22-04-2021 11:21:39,22-04-2021 11:21:39,|1010401001|,|01256820|,1,|AMP|,|KONSUMEN-BELI-|,|obatruang|,|K01|,155678,,| |
|024040100415448241KD|,|MANDRIN 14 MM|,|2021|,|024040100415448241KD2021D1493K|,16-04-2021 14:47:45,16-04-2021 14:47:45,|1010401006|,|01265420|,14,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,61000,,| |
|024040100415448241KD|,|NEEDLE BIOPSY GUN PROSTAT NO.18 G|,|2021|,|024040100415448241KD2021D1494K|,30-04-2021 14:48:18,30-04-2021 14:48:18,|1010401006|,|0127800.1|,3,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,553600,,| |
|024040100415448241KD|,|2.7/3.5 LATERAL CLAVICLE LCP 4 HOLE L (BAS)|,|2021|,|024040100415448241KD2021D1495K|,08-04-2021 14:43:24,08-04-2021 14:43:24,|1010401006|,|013250|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,4229000,,| |
|024040100415448241KD|,|MAXON 1 |,|2021|,|024040100415448241KD2021D1496K|,29-04-2021 12:21:46,29-04-2021 12:21:46,|1010401006|,|01345200|,12,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,261800,,| |
|024040100415448241KD|,|FACE MASK ANAESTESI NO 2|,|2021|,|024040100415448241KD2021D1497K|,20-04-2021 12:07:45,20-04-2021 12:07:45,|1010401006|,|013624510|,4,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,31900,,| |
|024040100415448241KD|,|FACE MASK ANAESTESI NO 3|,|2021|,|024040100415448241KD2021D1498K|,30-04-2021 13:34:09,30-04-2021 13:34:09,|1010401006|,|013652|,6,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,35090,,| |
|024040100415448241KD|,|DYONIC 25 INFLOW TUBE SET (SMITH N NEPHEW / TAWADA)|,|2021|,|024040100415448241KD2021D1499K|,09-04-2021 16:01:57,09-04-2021 16:01:57,|1010401006|,|0136945|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1980000,,| |
|024040100415448241KD|,|2.5 CORTEX SCREW 18 MM; SELF TAPPING; TITANIUM (BAS)|,|2021|,|024040100415448241KD2021D1500K|,28-04-2021 11:05:28,28-04-2021 11:05:28,|1010401006|,|013698|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,425532,,| |
|024040100415448241KD|,|3.5 CORTEX SCREW 14 MM SELF TAPING TITANIUM (BAS)|,|2021|,|024040100415448241KD2021D1501K|,05-04-2021 12:26:34,05-04-2021 12:26:34,|1010401006|,|0139621|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,112000,,| |
|024040100415448241KD|,|2.7 LOCKING SCREW 18 MM TITANIUM (BAS)|,|2021|,|024040100415448241KD2021D1502K|,08-04-2021 14:43:24,08-04-2021 14:43:24,|1010401006|,|0139821|,3,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,394000,,| |
|024040100415448241KD|,|TRACHEOSTOMY NO 7 (FENESTRATED/812)|,|2021|,|024040100415448241KD2021D1503K|,29-04-2021 08:28:12,29-04-2021 08:28:12,|1010401006|,|014210302|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,312094,,| |
|024040100415448241KD|,|TRACHEOSTOMY NO 8 (FENESTRATED/812)|,|2021|,|024040100415448241KD2021D1504K|,21-04-2021 13:38:55,21-04-2021 13:38:55,|1010401006|,|01423102|,3,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,370036,,| |
|024040100415448241KD|,|C-ARM DRAPE 42 X 74|,|2021|,|024040100415448241KD2021D1505K|,01-04-2021 21:06:47,01-04-2021 21:06:47,|1010401006|,|01457812014|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,140663,,| |
|024040100415448241KD|,|POLYSORB 4-0 GL 181|,|2021|,|024040100415448241KD2021D1506K|,29-04-2021 16:43:20,29-04-2021 16:43:20,|1010401006|,|014752300|,13,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,78661,,| |
|024040100415448241KD|,|TRACHEOSTOMY NO 8.5 (FENESTRATED/812)|,|2021|,|024040100415448241KD2021D1507K|,09-04-2021 19:35:05,09-04-2021 19:35:05,|1010401006|,|014785200|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,347800.2,,| |
|024040100415448241KD|,|MANDRIN 6.0 MM|,|2021|,|024040100415448241KD2021D1508K|,30-04-2021 23:14:26,30-04-2021 23:14:26,|1010401006|,|01485200|,20,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,59000,,| |
|024040100415448241KD|,|MASKER KN 95 STANDAR (DONASI)|,|2021|,|024040100415448241KD2021D1509K|,30-04-2021 14:48:18,30-04-2021 14:48:18,|1010401007|,|0201.0258|,1143,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,66000,,| |
|024040100415448241KD|,|DRESSING CA. ALGINATE 10 X 10 CM (OSMONATE)|,|2021|,|024040100415448241KD2021D1510K|,30-04-2021 17:26:11,30-04-2021 17:26:11,|1010401006|,|020100001|,60,|PCS/1|,|KONSUMEN-BELI-|,|obatruang|,|K01|,29370,,| |
|024040100415448241KD|,|TOTAL KNEE REPLACEMENT SET / TKR SET ( P/S )|,|2021|,|024040100415448241KD2021D1511K|,20-04-2021 13:37:41,20-04-2021 13:37:41,|1010401006|,|020200015|,2,|SET|,|KONSUMEN-BELI-|,|obatruang|,|K01|,20664646,,| |
|024040100415448241KD|,|PRELUDE INTRODUCER SHEATH 6FR|,|2021|,|024040100415448241KD2021D1512K|,23-04-2021 09:07:19,23-04-2021 09:07:19,|1010401006|,|020200020|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,550000,,| |
|024040100415448241KD|,|BREATHING CIRCUIT ANESTHESIA ALTECH (AL1100)|,|2021|,|024040100415448241KD2021D1513K|,30-04-2021 21:25:56,30-04-2021 21:25:56,|1010401006|,|020200021|,166,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,55800,,| |
|024040100415448241KD|,|EVLA SET|,|2021|,|024040100415448241KD2021D1514K|,21-04-2021 14:50:46,21-04-2021 14:50:46,|1010401006|,|020200358|,2,|SET|,|KONSUMEN-BELI-|,|obatruang|,|K01|,8800000,,| |
|024040100415448241KD|,|HT COMMAND 18 ST / LT PERIPHERAL GUIDE WIRE 018|,|2021|,|024040100415448241KD2021D1515K|,26-04-2021 14:16:17,26-04-2021 14:16:17,|1010401006|,|020200381|,2,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1760000,,| |
|024040100415448241KD|,|SARUNG TANGAN NON POWDER S (SHAMROCK)|,|2021|,|024040100415448241KD2021D1516K|,25-04-2021 20:10:15,25-04-2021 20:10:15,|1010401006|,|020200390|,291,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1428.5,,| |
|024040100415448241KD|,|CC151020.P RF CANNULA 15 CM TIPS 10 MM 20 GAUGE STRAIGHT|,|2021|,|024040100415448241KD2021D1517K|,16-04-2021 11:12:40,16-04-2021 11:12:40,|1010401006|,|020200396|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,495000,,| |
|024040100415448241KD|,|RFK.C101020S.P RFK CANNULA 10 CM TIPS 10 MM 20 GAUGE CURVE|,|2021|,|024040100415448241KD2021D1518K|,16-04-2021 11:12:40,16-04-2021 11:12:40,|1010401006|,|020200397|,3,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,495000,,| |
|024040100415448241KD|,|ARMADA 18 PTA CATHETER BALLON PTA 0.18|,|2021|,|024040100415448241KD2021D1519K|,26-04-2021 14:16:17,26-04-2021 14:16:17,|1010401006|,|020200399|,4,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,4840000,,| |
|024040100415448241KD|,|4.35 NAIL LOCK CORTICAL SCREW 30 MM TITANIUM (BAS)|,|2021|,|024040100415448241KD2021D1520K|,30-04-2021 14:50:12,30-04-2021 14:50:12,|1010401006|,|020200406|,2,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,287000,,| |
|024040100415448241KD|,|PFNA II PROXIMAL FEMORAL NAIL 10 LENGTH 340 MM (SYNTES/TRANSMEDIC)|,|2021|,|024040100415448241KD2021D1521K|,01-04-2021 11:12:42,01-04-2021 11:12:42,|1010401006|,|020200412|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,6807712,,| |
|024040100415448241KD|,|PFNA II BLADE LENGTH 90 MM (SYNTES/TRANSMEDIC)|,|2021|,|024040100415448241KD2021D1522K|,01-04-2021 11:12:42,01-04-2021 11:12:42,|1010401006|,|020200413|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,3768469,,| |
|024040100415448241KD|,|PFNA II END CAP EXTENSION 10 MM (SYNTES/TRANSMEDIC)|,|2021|,|024040100415448241KD2021D1523K|,01-04-2021 11:12:42,01-04-2021 11:12:42,|1010401006|,|020200414|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1287815,,| |
|024040100415448241KD|,|5.0 LOCKING SCREW SELF TAPPING LENGTH 38 MM TITANIUM|,|2021|,|024040100415448241KD2021D1524K|,01-04-2021 11:12:42,01-04-2021 11:12:42,|1010401006|,|020200415|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,442686,,| |
|024040100415448241KD|,|5.0 LOCKING SCREW SELF TAPPING LENGTH 40 MM TITANIUM (TAN)|,|2021|,|024040100415448241KD2021D1525K|,01-04-2021 11:12:42,01-04-2021 11:12:42,|1010401006|,|020200416|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,442686,,| |
|024040100415448241KD|,|DYNAMIC HIP SPACER|,|2021|,|024040100415448241KD2021D1526K|,01-04-2021 16:24:27,01-04-2021 16:24:27,|1010401006|,|020200417|,1,|PAKET|,|KONSUMEN-BELI-|,|obatruang|,|K01|,14700000,,| |
|024040100415448241KD|,|BONE CEMENT GENTAMISIN 40 GRAM (GHU 40)|,|2021|,|024040100415448241KD2021D1527K|,05-04-2021 15:41:00,05-04-2021 15:41:00,|1010401006|,|020200418|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1584000,,| |
|024040100415448241KD|,|COLOSTOMY BAYI|,|2021|,|024040100415448241KD2021D1528K|,07-04-2021 14:46:10,07-04-2021 14:46:10,|1010401006|,|020200419|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,50000,,| |
|024040100415448241KD|,|10.5/5.0 GAMMA NAIL (PFNA) 12 X 215 MM (BAS)|,|2021|,|024040100415448241KD2021D1529K|,09-04-2021 09:08:03,09-04-2021 09:08:03,|1010401006|,|020200422|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,7185000,,| |
|024040100415448241KD|,|BIOSURE HA 9 MM X 30 MM (SMITH N NEPHEW / TAWADA)|,|2021|,|024040100415448241KD2021D1530K|,09-04-2021 16:01:57,09-04-2021 16:01:57,|1010401006|,|020200425|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,2640000,,| |
|024040100415448241KD|,|STERLING (NUGRA)|,|2021|,|024040100415448241KD2021D1531K|,09-04-2021 16:44:10,09-04-2021 16:44:10,|1010401006|,|020200426|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,4400000,,| |
|024040100415448241KD|,|PRELUDE SHORT SHEETH 7 F 0.018 GUIDE WIRE (NUGRA)|,|2021|,|024040100415448241KD2021D1532K|,09-04-2021 16:44:10,09-04-2021 16:44:10,|1010401006|,|020200427|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1210000,,| |
|024040100415448241KD|,|PRELUDE SHORT SHEAT INTRODUCER 6 F|,|2021|,|024040100415448241KD2021D1533K|,09-04-2021 16:44:10,09-04-2021 16:44:10,|1010401006|,|020200428|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,12100000,,| |
|024040100415448241KD|,|A2FN NAIL 9.0 MM LEFT CANNULATED L 420 MM|,|2021|,|024040100415448241KD2021D1534K|,13-04-2021 12:28:20,13-04-2021 12:28:20,|1010401006|,|020200430|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,7565913,,| |
|024040100415448241KD|,|A2FN END CAP FOR EXPERT CANNULATED EXTENSION 5 MM|,|2021|,|024040100415448241KD2021D1535K|,13-04-2021 12:28:20,13-04-2021 12:28:20,|1010401006|,|020200431|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1049569,,| |
|024040100415448241KD|,|LOCKING SCREW STARDRIVE 5.0 MM LENGTH 40 MM FOR MEDULLARY NAILS TITANIUM ALLOY (TAN) LIGHT GREEN|,|2021|,|024040100415448241KD2021D1536K|,13-04-2021 12:28:20,13-04-2021 12:28:20,|1010401006|,|020200432|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,863158,,| |
|024040100415448241KD|,|LOCKING SCREW STARDRIVE 5.0 MM LENGTH 52 MM FOR MEDULLARY NAILS TITANIUM ALLOY (TAN) LIGHT GREEN|,|2021|,|024040100415448241KD2021D1537K|,13-04-2021 12:28:20,13-04-2021 12:28:20,|1010401006|,|020200433|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,863158,,| |
|024040100415448241KD|,|A2FN 6.5 HIP SCREW STARDRIVE SELF TAPPING LENGTH 85 MM FOR EXPERT LFN (SYNTES/TRANSMEDIC)|,|2021|,|024040100415448241KD2021D1538K|,13-04-2021 12:28:20,13-04-2021 12:28:20,|1010401006|,|020200434|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1609769,,| |
|024040100415448241KD|,|A2FN 6.5 HIP SCREW STARDRIVE SELF TAPPING LENGTH 95 MM FOR EXPERT LFN (SYNTES/TRANSMEDIC)|,|2021|,|024040100415448241KD2021D1539K|,13-04-2021 12:28:20,13-04-2021 12:28:20,|1010401006|,|020200435|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1609769,,| |
|024040100415448241KD|,|IMAGER II BERN 4 F|,|2021|,|024040100415448241KD2021D1540K|,13-04-2021 14:36:58,13-04-2021 14:36:58,|1010401006|,|020200436|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,462000,,| |
|024040100415448241KD|,|SAFIL 5 / 0 HR 17 70 CM TAPER|,|2021|,|024040100415448241KD2021D1541K|,15-04-2021 08:51:15,15-04-2021 08:51:15,|1010401006|,|020200439|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,114826,,| |
|024040100415448241KD|,|ENDOPATH XCEL BLADELESS TROCAR 11 MM (JNJ)|,|2021|,|024040100415448241KD2021D1542K|,30-04-2021 17:34:24,30-04-2021 17:34:24,|1010401006|,|020200441|,3,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1683000,,| |
|024040100415448241KD|,|10.5/5.0 GAMMA NAIL (PFNA) 10 X 240 MM (BAS)|,|2021|,|024040100415448241KD2021D1543K|,21-04-2021 13:35:31,21-04-2021 13:35:31,|1010401006|,|020200445|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,7185000,,| |
|024040100415448241KD|,|ACETABULAR CUP WITH LINER|,|2021|,|024040100415448241KD2021D1544K|,28-04-2021 12:20:44,28-04-2021 12:20:44,|1010401006|,|020200449|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,9622800,,| |
|024040100415448241KD|,|AK FH M FEMORAL HEAD|,|2021|,|024040100415448241KD2021D1545K|,28-04-2021 12:20:44,28-04-2021 12:20:44,|1010401006|,|020200450|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,4752000,,| |
|024040100415448241KD|,|ACETABULAR CUP FIXATION SCREW|,|2021|,|024040100415448241KD2021D1546K|,28-04-2021 12:20:44,28-04-2021 12:20:44,|1010401006|,|020200451|,2,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1015740,,| |
|024040100415448241KD|,|BONE CEMENT 1 G (PANCA)|,|2021|,|024040100415448241KD2021D1547K|,28-04-2021 12:20:44,28-04-2021 12:20:44,|1010401006|,|020200452|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,1980000,,| |
|024040100415448241KD|,|SHILEY TRACHEOSTOMY NEO UNCUFFED 3.0 MM|,|2021|,|024040100415448241KD2021D1548K|,30-04-2021 13:28:29,30-04-2021 13:28:29,|1010401006|,|020200453|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,152300,,| |
|024040100415448241KD|,|SHILEY TRACHEOSTOMY NEO UNCUFFED 3.5 MM|,|2021|,|024040100415448241KD2021D1549K|,30-04-2021 13:28:29,30-04-2021 13:28:29,|1010401006|,|020200454|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,152300,,| |
|024040100415448241KD|,|BE GRAFT 610 MM X 58 MM X 120 CM |,|2021|,|024040100415448241KD2021D1550K|,29-04-2021 10:51:08,29-04-2021 10:51:08,|1010401006|,|020200455|,1,|PCS|,|KONSUMEN-BELI-|,|obatruang|,|K01|,29260000,,| |
