,AV FISTULA 16 G X 1 1/4 ,,|00M|,,,|1.01.04.01.006|,|1030|,15834,,| |,,|M00|,0,,| |
,K.WIRE 2.0,,|00M|,,,|1.01.04.01.007|,|051020162|,31,,| |,,|M00|,247500,,| |
,K.WIRE 1.8,,|00M|,,,|1.01.04.01.007|,|051020163|,18,,| |,,|M00|,247500,,| |
,URETER CATH SELECTIP OLIVE 4FR BENGKOK BARD (REF.52410100),,|00M|,,,|1.01.04.01.006|,|01040033|,6,,| |,,|M00|,721875,,| |
,BOSTON PULMONARY TBAN 19 ga/15 mm/130 cm,,|00M|,,,|1.01.04.01.006|,|01112016|,30,,| |,,|M00|,4501200,,| |
,BOSTON PULMONARY TBAN 21 ga/15 mm/130 cm,,|00M|,,,|1.01.04.01.006|,|011120161|,18,,| |,,|M00|,4501200,,| |
,BLADE DERMATOME,,|00M|,,,|1.01.04.01.006|,|0102306716|,4,,| |,,|M00|,2632080,,| |
,WAFFER UROSTOMY (NATURA DURAHESIVE WAFER 57MM),,|00M|,,,|1.01.04.01.006|,|01.02304316|,6,,| |,,|M00|,133892.22,,| |
,CURAVAC L,,|00M|,,,|1.01.04.01.006|,|01.45116417|,17,,| |,,|M00|,963072,,| |
,STOMAHESIVE POWDER,,|00M|,,,|1.01.04.01.006|,|03X|,2,,| |,,|M00|,202356,,| |
,C-ARM DRAPE 42 X 74,,|00M|,,,|1.01.04.01.006|,|01457812014|,18,,| |,,|M00|,140663,,| |
,STERILITE OIL SPRY AESCULAP 300 ML,,|00M|,,,|1.01.04.01.006|,|1.010.324|,1,,| |,,|M00|,402160,,| |
,BOSTON POLYCEPTOMY (CAPTIVATOR LARGE OVAL),,|00M|,,,|1.01.04.01.006|,|0145127410|,1,,| |,,|M00|,420750,,| |
,CURAVAC M,,|00M|,,,|1.01.04.01.006|,|01.45116317|,7,,| |,,|M00|,766128,,| |
,3.5 LOCKING SCREW 34 MM; TITANIUM (BAS),,|00M|,,,|1.01.04.01.006|,|01.45216617|,20,,| |,,|M00|,394000,,| |
,LOCKING SCREW 5.0 MM SELF-TAPPING; LENGTH 22 MM TITANIUM ALLOY (TAN) (SYNTES/TRANSMEDIC),,|00M|,,,|1.01.04.01.006|,|01.450331617|,7,,| |,,|M00|,479000,,| |
,LOCKING SCREW 5.0 MM SELF-TAPPING; LENGTH 26 MM TITANIUM ALLOY (TAN) (SYNTES/TRANSMEDIC),,|00M|,,,|1.01.04.01.006|,|01.450331717|,7,,| |,,|M00|,479000,,| |
,LOCKING SCREW 5.0 MM SELF-TAPPING; LENGTH 28 MM TITANIUM ALLOY (TAN) (SYNTES/TRANSMEDIC),,|00M|,,,|1.01.04.01.006|,|01.450331817|,7,,| |,,|M00|,479000,,| |
,LOCKING SCREW 5.0 MM SELF-TAPPING; LENGTH 30 MM TITANIUM ALLOY (TAN) (SYNTES/TRANSMEDIC),,|00M|,,,|1.01.04.01.006|,|01.450331917|,7,,| |,,|M00|,479000,,| |
,LOCKING SCREW 5.0 MM SELF-TAPPING; LENGTH 38 MM TITANIUM ALLOY (TAN) (SYNTES/TRANSMEDIC),,|00M|,,,|1.01.04.01.006|,|01.450332017|,7,,| |,,|M00|,479000,,| |
,LOCKING SCREW 5.0 MM SELF-TAPPING; LENGTH 40 MM TITANIUM ALLOY (TAN) (SYNTES/TRANSMEDIC),,|00M|,,,|1.01.04.01.006|,|01.450332117|,7,,| |,,|M00|,479000,,| |
,HORIZON TI M,,|00M|,,,|1.01.04.01.006|,|0125600|,18,,| |,,|M00|,103400,,| |
,HORIZON TI S,,|00M|,,,|1.01.04.01.006|,|01253622|,51,,| |,,|M00|,97350,,| |
,PERC N CIRCLE TIPLESS STONE EXTRACTOR D = 2.2; FR LENGTH 115 CM,,|00M|,,,|1.01.04.01.006|,|01.450322517|,1,,| |,,|M00|,3900000,,| |
,HORIZON TI ML,,|00M|,,,|1.01.04.01.006|,|01.020304217|,20,,| |,,|M00|,204600,,| |
,STOMAHESIVE PASTE,,|00M|,,,|1.01.04.01.006|,|0183910|,4,,| |,,|M00|,266435.4,,| |
,POLYVAC 600 ML NO 16,,|00M|,,,|1.01.04.01.006|,|01145200|,61,,| |,,|M00|,92400,,| |
,POLYVAC 600 ML NO 18,,|00M|,,,|1.01.04.01.006|,|01253000|,8,,| |,,|M00|,92400,,| |
,COMPLETE CHIBA G.22/20 tsk,,|00M|,,,|1.01.04.01.006|,|01223400|,3,,| |,,|M00|,329441.2,,| |
,KAYE NEFROSTOMY TEMPONADE BALLON SET,,|00M|,,,|1.01.04.01.006|,|01.021204217|,2,,| |,,|M00|,20566219.3,,| |
,CATHETER FOGARTI NO.3,,|00M|,,,|1.01.04.01.006|,|1010.113|,2,,| |,,|M00|,2630434.73,,| |
,HI-LINE XS ROSEN BURR II D6.0 MM,,|00M|,,,|1.01.04.01.006|,|01.020805317|,8,,| |,,|M00|,3551625,,| |
,CELLEBRITY CYTOLOGY BRUSH OD 1.5 L 140,,|00M|,,,|1.01.04.01.006|,|01.452804217|,43,,| |,,|M00|,770000,,| |
,CATHETER FOGARTI NO.4,,|00M|,,,|1.01.04.01.006|,|1010.112|,1,,| |,,|M00|,1100000,,| |
,CATHETER FOGARTY 6F,,|00M|,,,|1.01.04.01.006|,|01.450706117|,1,,| |,,|M00|,1100000,,| |
,HORIZON TI L,,|00M|,,,|1.01.04.01.006|,|01301200|,52,,| |,,|M00|,212850,,| |
,PERITONEAL TUBE HIGH/LOW PRESSURE (FUJI),,|00M|,,,|1.01.04.01.006|,|01.020410117|,12,,| |,,|M00|,1759230,,| |
,HEMOLOK CLP ML,,|00M|,,,|1.01.04.01.006|,|01142003|,12,,| |,,|M00|,483667.8,,| |
,ECHELON FLEX ENDOCUTTER GUN 60MM EC60A (JNJ),,|00M|,,,|1.01.04.01.006|,|01.020609117|,1,,| |,,|M00|,7177500,,| |
,VASCUTEX SEALPITE WRAP WITH UNITY-STRAIGHT 10mm x 40cm,,|00M|,,,|1.01.04.01.006|,|2.902.778|,1,,| |,,|M00|,12573000,,| |
,ECHELON 60MM RELOADS GOLD ECR60D (JNJ),,|00M|,,,|1.01.04.01.006|,|010255.1|,5,,| |,,|M00|,1980000,,| |
,GIA10038L - GIA SINGLE USE RELOAD 100-3.8 (COVIDIEN),,|00M|,,,|1.01.04.01.006|,|01.023110317|,14,,| |,,|M00|,797074.3,,| |
,GIA10048L - GIA SINGLE USE RELOAD 100-4.8 (COVIDIEN),,|00M|,,,|1.01.04.01.006|,|01.023110217|,15,,| |,,|M00|,841500,,| |
,GIA8038L - GIA SINGLE USE RELOAD 80-3.8 (COVIDIEN),,|00M|,,,|1.01.04.01.006|,|01.023110117|,11,,| |,,|M00|,841500,,| |
,GIA10048S - GIA SINGLE USE STAPLER 100-4.8 GUN (COVIDIEN),,|00M|,,,|1.01.04.01.006|,|01.023110417|,9,,| |,,|M00|,4541230,,| |
,IOL PMMA HEERA P.10,,|00M|,,,|1.01.04.01.006|,|0.45201117|,1,,| |,,|M00|,77000,,| |
,3.5 CLAVICLE RECONSTRUCTION LOCKING PLATE(S) 7 H R (BAS),,|00M|,,,|1.01.04.01.006|,|013692|,2,,| |,,|M00|,2819000,,| |
,ENDOBUTON CL ULTRA 15 MM,,|00M|,,,|1.01.04.01.006|,|01.011212517|,1,,| |,,|M00|,11000000,,| |
,BICANALICULAR STENT PAEDIATRIC (sten mata),,|00M|,,,|1.01.04.01.006|,|01.452911117|,4,,| |,,|M00|,1485000,,| |
,3.5 CORTEX SCREW 18 MM; SELF TAPPING; TITANIUM (BAS),,|00M|,,,|1.01.04.01.006|,|013698|,1,,| |,,|M00|,425532,,| |
,BTR 4812-3 BEDAH JANTUNG,,|00M|,,,|1.01.04.01.006|,|013452633|,2,,| |,,|M00|,307907.6,,| |
,GABBAY FRATER SUTORGANIZER,,|00M|,,,|1.01.04.01.006|,|01178210|,2,,| |,,|M00|,785228.4,,| |
,POLYMER FIRM PLEDGET,,|00M|,,,|1.01.04.01.006|,|01387500|,68,,| |,,|M00|,189698,,| |
,INTRA LUMINAR STAPLER 25 MM (CDH25A) JNJ,,|00M|,,,|1.01.04.01.006|,|0134710|,3,,| |,,|M00|,6008750,,| |
,Linear Cutter 75Mm; Selectable Staple Height (Ntlc 75) GUN,,|00M|,,,|1.01.04.01.006|,|01325822|,13,,| |,,|M00|,3733530.9,,| |
,CASED 4 EDGE BLADE BEDAH JANTUNG E 15516,,|00M|,,,|1.01.04.01.006|,|0118523|,1,,| |,,|M00|,124300,,| |
,HEMOCRONE TUBE 510,,|00M|,,,|1.01.04.01.006|,|01187452|,189,,| |,,|M00|,58179,,| |
,URIMETER FLEXICARE,,|00M|,,,|1.01.04.01.006|,|011789520|,9,,| |,,|M00|,117599.9,,| |
,4.5/5.0 DISTAL FEMORAL LCP 5 HOLE TI R (BAS),,|00M|,,,|1.01.04.01.006|,|01.021901417|,2,,| |,,|M00|,4962000,,| |
,CIRCLAGE WIRE 1.0-1.5,,|00M|,,,|1.01.04.01.006|,|01.451311817|,1,,| |,,|M00|,561000,,| |
,LANCET TIP /STAB KNIFE 15 (UNIQUE),,|00M|,,,|1.01.04.01.006|,|011475230|,25,,| |,,|M00|,93500,,| |
,3.5 LOCKING SCREW 16 MM; TITANIUM (BAS),,|00M|,,,|1.01.04.01.006|,|01.022201218|,17,,| |,,|M00|,394000,,| |
,3.5 LOCKING SCREW 18 MM; TITANIUM (BAS),,|00M|,,,|1.01.04.01.006|,|01.022201318|,18,,| |,,|M00|,394000,,| |
,3.5 LOCKING SCREW 20 MM; TITANIUM (BAS),,|00M|,,,|1.01.04.01.006|,|01.022201418|,19,,| |,,|M00|,394000,,| |
,3.5 CLAVICLE RECONSTRUCTION LOCKING PLATE(S) 8 H R (BAS),,|00M|,,,|1.01.04.01.006|,|01.022201518|,2,,| |,,|M00|,2819000,,| |
,TIBIAL - T LCP 8 HOLE (BAS),,|00M|,,,|1.01.04.01.006|,|01.021201318|,2,,| |,,|M00|,4060000,,| |
,3.5 LOCKING SCREW 12 MM; TITANIUM (BAS),,|00M|,,,|1.01.04.01.006|,|01.0202518|,20,,| |,,|M00|,394000,,| |
,3.5 HUMERAL DCP LCP 12 HOLE (BAS),,|00M|,,,|1.01.04.01.006|,|01.0202418|,3,,| |,,|M00|,3665000,,| |
,HI-LINE XS CRANIOTOME CUTTER II,,|00M|,,,|1.01.04.01.006|,|01.022302818|,6,,| |,,|M00|,3897300,,| |
,HI-LINE XS ROSEN BURR II D3.1 MM,,|00M|,,,|1.01.04.01.006|,|01.022302718|,3,,| |,,|M00|,3382500,,| |
,HI-LINE XS ROSEN BURR II D5.0 MM,,|00M|,,,|1.01.04.01.006|,|01.022302618|,8,,| |,,|M00|,3788400,,| |
,3.5 CLAVICLE RECONSTRUCTION LOCKING PLATE(S) 7 H L (BAS),,|00M|,,,|1.01.04.01.006|,|01.020603118|,2,,| |,,|M00|,2819000,,| |
,VP SHUNT CSF; ULTRA SMALL; MEDIUM PRESSURE (MEDTRONIC),,|00M|,,,|1.01.04.01.006|,|01.022603118|,2,,| |,,|M00|,4752000,,| |
,EXTERNAL DRAINAGE SET L,,|00M|,,,|1.01.04.01.006|,|01.022303518|,2,,| |,,|M00|,3483810,,| |
,3.5 LOCKING SCREW 30 MM; TITANIUM (BAS),,|00M|,,,|1.01.04.01.006|,|01.022903218|,20,,| |,,|M00|,394000,,| |
,1.6 MM X 4 MM AT-DRV SCRW211-1604 (OSTEOMED),,|00M|,,,|1.01.04.01.006|,|01.020304118|,100,,| |,,|M00|,285000,,| |
,1.6 MM X 5 MM AT DRV SCRW 211-1605 (OSTEOMED),,|00M|,,,|1.01.04.01.006|,|01.022303318|,100,,| |,,|M00|,285000,,| |
,SWISS FOLD HD ASPHERIC INTR OCULAR LENSES P.15.5,,|00M|,,,|1.01.04.01.006|,|01.0223041818|,3,,| |,,|M00|,77000,,| |
,3.5 LOCKING SCREW 36 MM; TITANIUM (BAS),,|00M|,,,|1.01.04.01.006|,|01.022504118|,20,,| |,,|M00|,394000,,| |
,DJ STENT SET PEDIATRIC FR 4.7 L 10 OPEN TIP,,|00M|,,,|1.01.04.01.006|,|01121003|,2,,| |,,|M00|,3103650,,| |
,LCP 4.5/5.0 PROXIMAL LATERAL TIBIA LCP PLT 8 HOLE L (SYNTES/TRANSMEDIC),,|00M|,,,|1.01.04.01.006|,|01.022704318|,4,,| |,,|M00|,4511000,,| |
,Y CONNECTOR 3/8X3/8X3/8 (BEDAH JANTUNG),,|00M|,,,|1.01.04.01.006|,|01.0223012818|,16,,| |,,|M00|,61995,,| |
,3.5 DISTAL TIBIAL MEDIAL 10 HOLE L (BAS),,|00M|,,,|1.01.04.01.006|,|01.022903518|,4,,| |,,|M00|,4229000,,| |
,DLP SINGLE STAGE VENOUS CANNULAE WITH RIGHT ANGLE METAL TIP 28 FR (BEDAH JANTUNG),,|00M|,,,|1.01.04.01.006|,|01.022301518|,2,,| |,,|M00|,1179750,,| |
,MISS EDWARD / MEDTRONIC 13000 (ARISS PERFUSION SWITCHES 13 IN (33.0CM),,|00M|,,,|1.01.04.01.006|,|01.022301918|,1,,| |,,|M00|,1179750,,| |
,CLEAR VIEW BLOWER/MISTER KIT (BEDAH JANTUNG),,|00M|,,,|1.01.04.01.006|,|01.0223012118|,2,,| |,,|M00|,1320000,,| |
,EGIA 4 HANDLE STANDART GUN (COVIDIEN),,|00M|,,,|1.01.04.01.006|,|01.022805118|,1,,| |,,|M00|,4207500,,| |
,EGIA 45 MED THICK SULU RELOAD (COVIDIEN),,|00M|,,,|1.01.04.01.006|,|01.022805218|,6,,| |,,|M00|,2805000,,| |
,EGIA 60 MEDIUM THICK SULU RELOAD (COVIDIEN),,|00M|,,,|1.01.04.01.006|,|01.022805318|,1,,| |,,|M00|,2805000,,| |
,5.0/4.5 LCP BROAD 10 H(BAS),,|00M|,,,|1.01.04.01.006|,|01.022805818|,3,,| |,,|M00|,4060000,,| |
,4.5/5.0 TIBIAL T LCP 4 HOLE (BAS),,|00M|,,,|1.01.04.01.006|,|01.0230051218|,2,,| |,,|M00|,4060000,,| |
,EASY PUMP II 50 S,,|00M|,,,|1.01.04.01.006|,|01145210|,19,,| |,,|M00|,239764.45,,| |
,IOL PMMA HEERA P.24.50,,|00M|,,,|1.01.04.01.006|,|01.020506318|,1,,| |,,|M00|,84700,,| |
,BIPOLAR CORAIL CEMENTLESS (DEPUY/JNJ),,|00M|,,,|1.01.04.01.006|,|01.022506118|,5,,| |,,|M00|,17112994,,| |
,SHUNT KIT CONTOURED HIGH PRESSURE/9003 F x1,,|00M|,,,|1.01.04.01.006|,|01.022806118|,14,,| |,,|M00|,4752000,,| |
,LOCOPLEX 150 MM,,|00M|,,,|1.01.04.01.006|,|0112311|,1,,| |,,|M00|,101593.8,,| |
,ENDOBRONCHIAL 28 FR,,|00M|,,,|1.01.04.01.006|,|011311|,1,,| |,,|M00|,750000,,| |
,AARON BOVIE / AARON CAUTERY,,|00M|,,,|1.01.04.01.006|,|1.02.19072018|,22,,| |,,|M00|,286000,,| |
,5.0/45 LCP BROAD 14H (BAS),,|00M|,,,|1.01.04.01.006|,|01.020603818|,3,,| |,,|M00|,4060000,,| |
,INTRA LUMINAR STAPLER 28 MM (EEA) COVIDIEN,,|00M|,,,|1.01.04.01.006|,|01.020406218|,4,,| |,,|M00|,6545000,,| |
,LIGACLIP ENDO ROTATING JER320 (JNJ),,|00M|,,,|1.01.04.01.006|,|01121311|,2,,| |,,|M00|,1776538.5,,| |
,LIGACLIP ENDO ROTATING JER420 (JNJ),,|00M|,,,|1.01.04.01.006|,|011241101|,2,,| |,,|M00|,2416140.1,,| |
,IOL PMMA HEERA P.15,,|00M|,,,|1.01.04.01.006|,|01.020808518|,2,,| |,,|M00|,84700,,| |
,SWISS FOLD HD ASPHERIC INTR OCULAR LENSES P.15,,|00M|,,,|1.01.04.01.006|,|01.022906118|,3,,| |,,|M00|,84700,,| |
,CLAVE CON MULTIDOSE VIAL ACCES SPIKE CS-50 (BEDAH JANTUNG),,|00M|,,,|1.01.04.01.006|,|01.020808118|,10,,| |,,|M00|,19999.99,,| |
,CLAVE KONEKTOR FLOW CONTROLLER (C-9804),,|00M|,,,|1.01.04.01.006|,|01.020808218|,18,,| |,,|M00|,70899.99,,| |
,NEEDLE BIOPSY GUN PROSTAT,,|00M|,,,|1.01.04.01.006|,|0127800.1|,50,,| |,,|M00|,553600,,| |
,3.5 RECONSTRUCTION LOCKING PLATE 6 HOLE (BAS),,|00M|,,,|1.01.04.01.006|,|01.022805418|,3,,| |,,|M00|,3101000,,| |
,ADVANIX BILIARY STEN CENTER BEND 7F,,|00M|,,,|1.01.04.01.006|,|011254871|,1,,| |,,|M00|,3508772,,| |
,NAVIPRO STANDART 0.025X260 CM,,|00M|,,,|1.01.04.01.006|,|01123510|,1,,| |,,|M00|,3508772,,| |
,TRUETOME 44 20MM,,|00M|,,,|1.01.04.01.006|,|011236520|,1,,| |,,|M00|,3508772,,| |
,JAGWIRE 0.035 X 450 (BOSTON),,|00M|,,,|1.01.04.01.006|,|011234120|,1,,| |,,|M00|,3508772,,| |
,SARUNG MIKROSKOP THT 120 CM X 300 CM,,|00M|,,,|1.01.04.01.006|,|01210111|,3,,| |,,|M00|,340312.5,,| |
,END-CAP PFNA (BAS),,|00M|,,,|1.01.04.01.006|,|01.022708118|,3,,| |,,|M00|,459000,,| |
,ACE+7ADV HEMOSTASIS ERGO SHEAR 36,,|00M|,,,|1.01.04.01.006|,|0117841011|,1,,| |,,|M00|,12650000,,| |
,GIA6048S - GIA SINGLE USE RELOAD STAPLER 60-4.8 (COVIDIEN),,|00M|,,,|1.01.04.01.006|,|01123650|,3,,| |,,|M00|,841500,,| |
,3.5/4.0 DISTAL MEDIAL HUMERAL LCP 6 HOLE L (BAS),,|00M|,,,|1.01.04.01.006|,|01.021809718|,1,,| |,,|M00|,4398000,,| |
,3.5/4.0 PROXIMAL HUMERAL LCP 4 HOLE (BAS),,|00M|,,,|1.01.04.01.006|,|01.021709218|,1,,| |,,|M00|,4398000,,| |
,10.5 PFNA BLADE 95 MM(BAS),,|00M|,,,|1.01.04.01.006|,|01.021809318|,3,,| |,,|M00|,2874000,,| |
,5.0 LOCK BOLT 32 MM(BAS),,|00M|,,,|1.01.04.01.006|,|01.021809418|,5,,| |,,|M00|,287000,,| |
,LUMBAL FUSION 8X22 MM (PATRIOT),,|00M|,,,|1.01.04.01.006|,|01.022509118|,1,,| |,,|M00|,2092050,,| |
,TRANSVERSE CROSS LINK 6.0 X 70 MM (PATRIOT),,|00M|,,,|1.01.04.01.006|,|01.0226091718|,1,,| |,,|M00|,2092050,,| |
,LEADER FLEX 2 FR 6 CM,,|00M|,,,|1.01.04.01.006|,|01114520|,2,,| |,,|M00|,442084.5,,| |
,3.5 LOCKING SCREW 22 MM; TITANIUM (BAS),,|00M|,,,|1.01.04.01.006|,|01.020210118|,20,,| |,,|M00|,433400,,| |
,SWISS FOLD HD ASPHERIC INTR OCULAR LENSES P.7,,|00M|,,,|1.01.04.01.006|,|01.020810118|,3,,| |,,|M00|,84700,,| |
,SWISS FOLD HD ASPHERIC INTR OCULAR LENSES P.8,,|00M|,,,|1.01.04.01.006|,|01.020810218|,2,,| |,,|M00|,84700,,| |
,STERILIZED IN PEEL POUCH SIZE 100 MMX2.200 MM/SANI SLEEVE,,|00M|,,,|1.01.04.01.006|,|011235414|,28,,| |,,|M00|,137500,,| |
,STERILIZED IN PEEL POUCH SIZE 60 MM X1.650 MM/SANI SLEEVE,,|00M|,,,|1.01.04.01.006|,|01125419|,80,,| |,,|M00|,110000,,| |
,3.5 RECONSTRUCTION LOCKING PLATE 8 HOLE (BAS),,|00M|,,,|1.01.04.01.007|,|01.021210118|,3,,| |,,|M00|,3101000,,| |
,IOL PMMA HEERA P.5,,|00M|,,,|1.01.04.01.006|,|01.020810418|,1,,| |,,|M00|,77000,,| |
,3.5 CORTEX SCREW 16 MM SELF TAPING TITANIUM (BAS),,|00M|,,,|1.01.04.01.006|,|01.0225041018|,1,,| |,,|M00|,425532,,| |
,HELIKAL STONE BASKET FR 2.5 4 WIRES WORKING LENGTH 90 CRN BASKET 30 MM,,|00M|,,,|1.01.04.01.006|,|01125470|,2,,| |,,|M00|,3267000,,| |
,SENSOR 035 DUAL FLEX,,|00M|,,,|1.01.04.01.006|,|011254324|,7,,| |,,|M00|,2400000,,| |
,PERCUFLEX STENT 4.8 FX 28 CM,,|00M|,,,|1.01.04.01.006|,|011245104|,20,,| |,,|M00|,480000,,| |
,PERCUTANEOUS ACCES NEEDLE 18 GA X 20 CM,,|00M|,,,|1.01.04.01.006|,|011248624|,3,,| |,,|M00|,1500000,,| |
,IMAGER II 5F 65 CM CI,,|00M|,,,|1.01.04.01.006|,|01128453|,4,,| |,,|M00|,5500000,,| |
,SYNICEM BONE CEMENT GENTA CEMENT,,|00M|,,,|1.01.04.01.006|,|01125430|,29,,| |,,|M00|,1662500,,| |
,PROXIMATE PPH03 (STAPLER HEMORHOIDS),,|00M|,,,|1.01.04.01.006|,|011258420|,1,,| |,,|M00|,4792654,,| |
,FIXED ROD 6.0 X 200 MM (PATRIOT),,|00M|,,,|1.01.04.01.006|,|01.021701119|,22,,| |,,|M00|,550000,,| |
,AMPLATZ PTFE 0.035 STR (GUIDEWIRE),,|00M|,,,|1.01.04.01.006|,|0224520|,16,,| |,,|M00|,1122000,,| |
,SWISS FOLD HD ASPHERIC INTR OCULAR LENSES P.16,,|00M|,,,|1.01.04.01.006|,|01.022906318|,2,,| |,,|M00|,84700,,| |
,SWISS FOLD HD ASPHERIC INTR OCULAR LENSES P.17.5,,|00M|,,,|1.01.04.01.006|,|01.022906418|,6,,| |,,|M00|,84700,,| |
,SWISS FOLD HD ASPHERIC INTR OCULAR LENSES P.24,,|00M|,,,|1.01.04.01.006|,|01.022906618|,1,,| |,,|M00|,84700,,| |
,LEADER FLEX 2 FR 4 CM,,|00M|,,,|1.01.04.01.006|,|0112450|,3,,| |,,|M00|,323583.7,,| |
,DJ STENT SET PEDIATRIC FR 4.7 L 12 OPEN TIP,,|00M|,,,|1.01.04.01.006|,|FP.02.22042019|,8,,| |,,|M00|,3260400,,| |
,GIA6038L - GIA SINGLE USE RELOAD 60-3.8 (COVIDIEN),,|00M|,,,|1.01.04.01.006|,|0112875962|,9,,| |,,|M00|,533149.1,,| |
,3.5 CLAVICLE RECONSTRUCTION LOCKING PLATE(S) 8 H L (BAS),,|00M|,,,|1.01.04.01.006|,|0112317|,2,,| |,,|M00|,3100900,,| |
,3.5 CLAVICLE RECONSTRUCTION LOCKING PLATE(S) 9 H R (BAS),,|00M|,,,|1.01.04.01.006|,|01123687|,2,,| |,,|M00|,3100900,,| |
,SHUNT KIT BURR HOLE- MED. PRESSURE/4111,,|00M|,,,|1.01.04.01.006|,|01.02155.2|,3,,| |,,|M00|,2650000.1,,| |
,SHUNT KIT FLAT BOTTOM-MED. PRESSURE/4121,,|00M|,,,|1.01.04.01.006|,|01.02155.3|,2,,| |,,|M00|,2650000.1,,| |
,101 H INTRA OCULAR LENSES HEERA PMMA PWR 13.00,,|00M|,,,|1.01.04.01.006|,|012651|,2,,| |,,|M00|,84700,,| |
,JECTOS 5CC (OSTEOMED),,|00M|,,,|1.01.04.01.006|,|01.020802118|,11,,| |,,|M00|,7370000,,| |
,GIA10038S - GIA SINGLE USE STAPLER 100-3.8 GUN (COVIDIEN),,|00M|,,,|1.01.04.01.006|,|011225874|,8,,| |,,|M00|,4473615,,| |
,VERSAONE V2 OPT 11MM STD TROC,,|00M|,,,|1.01.04.01.006|,|011287418.1|,4,,| |,,|M00|,1309000,,| |
,VERSAONE V2 OPT 5MM STD TROCA,,|00M|,,,|1.01.04.01.006|,|011287418|,3,,| |,,|M00|,1309000,,| |
,ENDOPATH XCEL XCEL UNIVERSAL SLEEVE TROCAR 5 MM (JNJ),,|00M|,,,|1.01.04.01.006|,|1010787.1|,8,,| |,,|M00|,495000,,| |
,3.5 CLAVICLE RECONTRUCTION LOCKING PLATE (S) 10 H TI L,,|00M|,,,|1.01.04.01.006|,|011245|,1,,| |,,|M00|,3100900,,| |
,ECHELON 45MM RELOADS GREEN ECR45G (JNJ),,|00M|,,,|1.01.04.01.006|,|452508117.1|,13,,| |,,|M00|,1980000,,| |
,BARD IMPRA EPTFE CARBOFLO FLEX 6 MM X 40 CM (BEDAH JANTUNG),,|00M|,,,|1.01.04.01.006|,|011236478|,1,,| |,,|M00|,6160000,,| |
,ENDOPATH XCEL BLADELESS TROCAR 5 MM (JNJ),,|00M|,,,|1.01.04.01.006|,|011259402|,7,,| |,,|M00|,1683000,,| |
,IOL H INTRA OCULAR HEERA PMMA 21.5,,|00M|,,,|1.01.04.01.006|,|01452|,4,,| |,,|M00|,77000,,| |
,SHUNT KIT BURR HOLE 12 MM MEDIUM PRESSURE/9040,,|00M|,,,|1.01.04.01.006|,|01.02155|,12,,| |,,|M00|,5280000,,| |
,3.5 LOCKING SCREW 38 MM,,|00M|,,,|1.01.04.01.006|,|01320369|,20,,| |,,|M00|,433400,,| |
,COIL WIRE 1.5 MM,,|00M|,,,|1.01.04.01.006|,|0136203|,1,,| |,,|M00|,2635000,,| |
,IOL INTRA OCULAR HEERA PMMA 19,,|00M|,,,|1.01.04.01.006|,|01475|,1,,| |,,|M00|,77000,,| |
,ELAN 4-1 RING DIAMOND BURR D5.0,,|00M|,,,|1.01.04.01.006|,|0112334|,6,,| |,,|M00|,3873210,,| |
,INTRA OCULAR LENSES SWISSFOLD 20.5,,|00M|,,,|1.01.04.01.006|,|0147820|,3,,| |,,|M00|,374000,,| |
,HI-LINE XS CRANIOTOME CUTER III,,|00M|,,,|1.01.04.01.006|,|0136582|,2,,| |,,|M00|,4365680,,| |
,3.5 ULNARADIUS DCP LCP 6 HOLE,,|00M|,,,|1.01.04.01.006|,|01362540|,3,,| |,,|M00|,3665000,,| |
,SINAPI 1000 ML,,|00M|,,,|1.01.04.01.006|,|01122458|,78,,| |,,|M00|,576675,,| |
,DURAGEN 2X2 (5CMX5CM),,|00M|,,,|1.01.04.01.006|,|0139582|,3,,| |,,|M00|,5390000,,| |
,ECHELON RELOAD 60 MM GOLD,,|00M|,,,|1.01.04.01.006|,|0136522|,5,,| |,,|M00|,2352240,,| |
,ENDOPATH XCEL UNIVERSAL SLEEVE TROCAR 11 MM (JNJ),,|00M|,,,|1.01.04.01.006|,|1010787.2|,6,,| |,,|M00|,495000,,| |
,SHILEY TRACHEOSTOMY NEO UNCUFFED 4.5 MM,,|00M|,,,|1.01.04.01.006|,|015420|,1,,| |,,|M00|,152300.5,,| |
,DUMON STRAIGHT STENT,,|00M|,,,|1.01.04.01.007|,|AD.901|,3,,| |,,|M00|,31460000,,| |
,3.5 RECONSTRUCTION LOCKING PLATE 10 HOLE (BAS),,|00M|,,,|1.01.04.01.006|,|011268542|,3,,| |,,|M00|,3101000,,| |
,IOL H INTRA OCULAR HEERA PMMA 23.0,,|00M|,,,|1.01.04.01.006|,|014780|,3,,| |,,|M00|,77000,,| |
,IOL INTRA OCULAR HEERA PMMA 18.5,,|00M|,,,|1.01.04.01.006|,|014852|,2,,| |,,|M00|,77000,,| |
,NAVIGATOR HD 11/13 X 46 CM,,|00M|,,,|1.01.04.01.006|,|0112367|,11,,| |,,|M00|,4200000,,| |
,ZEROTIP BASKET 1.9X120 CM,,|00M|,,,|1.01.04.01.006|,|0123650|,8,,| |,,|M00|,6050000,,| |
,207 INTRA OCULAR LENSES HEERA PMMA PWR 7,,|00M|,,,|1.01.04.01.006|,|0132542|,1,,| |,,|M00|,84700,,| |
